kd_kementerian;kementerian;kd_program;program;kd_kegiatan;Kegiatan;kd_output;output;kd_nawacita;nawacita;Tematik;Janpres;kd_PN;PN;kd_PP;PP;kd_KP;KP;kd_PPN;PPN;kd_prov;provinsi;kd_kota;Kota; Anggaran 
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;517;Layanan Pencegahan, Deteksi Dini, Intensifikasi Penemuan Kasus dan Pengendalian Penyakit Kusta di Papua dan Papua Barat;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;59;Pembangunan wilayah;27;Percepatan Pembangunan Papua;285;Peningkatan Akses dan Mutu Pelayanan Kesehatan;1012;Penyingkatan akses dan kualitas Pelayanan Kesehatan;25;Provinsi Papua;2502;Kab. Biak-Numfor;38.500
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2061;Pencegahan dan Pengendalian Penyakit Tidak Menular;517;Layanan Pengendalian Konsumsi Rokok;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;261;Pencegahan dan Pengendalian Penyakit Tidak Menular;864;Pengendalian Faktor Risiko Penyakit Tidak Menular;3;Provinsi Jawa Tengah;301;Kab. Semarang;43.822
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2061;Pencegahan dan Pengendalian Penyakit Tidak Menular;517;Layanan Pengendalian Konsumsi Rokok;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;261;Pencegahan dan Pengendalian Penyakit Tidak Menular;864;Pengendalian Faktor Risiko Penyakit Tidak Menular;22;Provinsi Bali;2251;Kota Denpasar;43.823
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2058;Surveilans dan Karantina Kesehatan;4;Layanan kewaspadaan dini penyakit berpotensi KLB;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;183;Surveilans, Imunisasi, dan Karantina Kesehatan;622;Peningkatan Cakupan Imunisasi Dasar Lengkap;33;Provinsi Papua Barat;3302;Kab. Sorong;45.126
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2058;Surveilans dan Karantina Kesehatan;4;Layanan kewaspadaan dini penyakit berpotensi KLB;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;183;Surveilans, Imunisasi, dan Karantina Kesehatan;622;Peningkatan Cakupan Imunisasi Dasar Lengkap;10;Provinsi Jambi;1051;Kota Jambi;47.679
24;KEMENTERIAN KESEHATAN;4;Program Penelitian dan Pengembangan Kesehatan;2074;Dukungan Manajemen dan Dukungan Pelaksanaan Tugas Teknis Lainnya pada Program penelitian dan pengembangan Kesehatan;950;Layanan Dukungan Manajemen Eselon I;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;;;;;;;;;58;Asia Tenggara;5812;Singapura;49.114
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;22;Provinsi Bali;2251;Kota Denpasar;49.147
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;29;Provinsi Banten;2951;Kota Tangerang;49.397
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;1;Provinsi DKI Jakarta;152;Kota Jakarta Utara;49.648
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;16;Provinsi Kalimantan Timur;1652;Kota Balikpapan;49.899
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;15;Provinsi Kalimantan Selatan;1551;Kota Banjarmasin;50.149
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;12;Provinsi Lampung;1251;Kota Bandar Lampung;50.400
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;9;Provinsi Riau;951;Kota Pekanbaru;50.651
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;13;Provinsi Kalimantan Barat;1351;Kota Pontianak;50.901
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;16;Provinsi Kalimantan Timur;1651;Kota Samarinda;51.152
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;32;Provinsi Kepulauan Riau;3202;Kab. Karimun;51.403
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;32;Provinsi Kepulauan Riau;3252;Kota Tanjung Pinang;51.653
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;35;Provinsi Kalimantan Utara;3551;Kota Tarakan;51.904
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;26;Provinsi Bengkulu;2651;Kota Bengkulu;52.154
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;9;Provinsi Riau;953;Kota Dumai;52.405
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;10;Provinsi Jambi;1051;Kota Jambi;52.656
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;14;Provinsi Kalimantan Tengah;1451;Kota Palangkaraya;52.906
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;30;Provinsi Kepulauan Bangka Beli;3051;Kota Pangkalpinang;53.157
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;6;Provinsi Aceh;652;Kota Sabang;53.408
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;14;Provinsi Kalimantan Tengah;1404;Kab. Kotawaringin Timur;53.658
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;9;Provinsi Riau;905;Kab. Indragiri Hilir;53.909
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;4;Provinsi DI Yogyakarta;402;Kab. Sleman;54.159
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;517;Layanan Pencegahan, Deteksi Dini, Intensifikasi Penemuan Kasus dan Pengendalian Penyakit Kusta di Papua dan Papua Barat;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;59;Pembangunan wilayah;27;Percepatan Pembangunan Papua;285;Peningkatan Akses dan Mutu Pelayanan Kesehatan;1012;Penyingkatan akses dan kualitas Pelayanan Kesehatan;33;Provinsi Papua Barat;3301;Kab. Manokwari;54.410
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;517;Layanan Pencegahan, Deteksi Dini, Intensifikasi Penemuan Kasus dan Pengendalian Penyakit Kusta di Papua dan Papua Barat;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;59;Pembangunan wilayah;27;Percepatan Pembangunan Papua;285;Peningkatan Akses dan Mutu Pelayanan Kesehatan;1012;Penyingkatan akses dan kualitas Pelayanan Kesehatan;25;Provinsi Papua;2507;Kab. Merauke;54.661
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;517;Layanan Pencegahan, Deteksi Dini, Intensifikasi Penemuan Kasus dan Pengendalian Penyakit Kusta di Papua dan Papua Barat;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;59;Pembangunan wilayah;27;Percepatan Pembangunan Papua;285;Peningkatan Akses dan Mutu Pelayanan Kesehatan;1012;Penyingkatan akses dan kualitas Pelayanan Kesehatan;33;Provinsi Papua Barat;3351;Kota Sorong;54.911
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2058;Surveilans dan Karantina Kesehatan;4;Layanan kewaspadaan dini penyakit berpotensi KLB;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;183;Surveilans, Imunisasi, dan Karantina Kesehatan;622;Peningkatan Cakupan Imunisasi Dasar Lengkap;18;Provinsi Sulawesi Tengah;1801;Kab. Poso;56.095
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;2;Provinsi Jawa Barat;251;Kota Bandung;57.750
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;29;Provinsi Banten;2953;Kota Serang;57.750
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;3;Provinsi Jawa Tengah;316;Kab. Cilacap;57.750
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;23;Provinsi Nusa Tenggara Barat;2351;Kota Mataram;57.750
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;5;Provinsi Jawa Timur;555;Kota Probolinggo;57.750
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;503;Intensifikasi Penemuan Kasus Kusta;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;865;Pengendalian Penyakit Tropis Terabaikan/ Neglected Tropical Diseases;3;Provinsi Jawa Tengah;351;Kota Semarang;57.750
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;502;Layanan Pengendalian Penyakit TB;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;619;Pencegahan dan Pengendalian TB dan HIV/AIDS;29;Provinsi Banten;2953;Kota Serang;61.600
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2060;Pencegahan dan Pengendalian Penyakit Menular Langsung;500;Layanan Pencegahan dan Pengendalian Penyakit HIV AIDS;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;45;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;181;Pencegahan dan Pengendalian Penyakit Menular;619;Pencegahan dan Pengendalian TB dan HIV/AIDS;29;Provinsi Banten;2901;Kab. Serang;61.754
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2058;Surveilans dan Karantina Kesehatan;4;Layanan kewaspadaan dini penyakit berpotensi KLB;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;183;Surveilans, Imunisasi, dan Karantina Kesehatan;622;Peningkatan Cakupan Imunisasi Dasar Lengkap;18;Provinsi Sulawesi Tengah;1851;Kota Palu;62.862
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2058;Surveilans dan Karantina Kesehatan;4;Layanan kewaspadaan dini penyakit berpotensi KLB;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;52;Kesehatan;38;Pencegahan dan Pengendalian Penyakit;183;Surveilans, Imunisasi, dan Karantina Kesehatan;622;Peningkatan Cakupan Imunisasi Dasar Lengkap;17;Provinsi Sulawesi Utara;1753;Kota Bitung;67.645
24;KEMENTERIAN KESEHATAN;8;Program Pencegahan dan Pengendalian Penyakit;2058;Surveilans dan Karantina Kesehatan;9;Cegah Tangkal Penyakit Dalam Pelaksanaan Asian Games dan Para Games;5;Meningkatkan Kualitas Hidup Manusia Indonesia Melalui: Indonesia Pintar, Indonesia Sehat, Indonesia Kerja dan Indonesia Sejahtera;6;0;61;Prioritas Nasional Khusus;53;Asian Games dan Asian Para Games;101;Sukses Penyelenggaraan;96;Pengembangan dan Penerapan IPTEK & Kesehatan Keolahragaan;29;Provinsi Banten;2951;Kota Tangerang;68.376
